rent_price,m2,Deposit,Type_of_building,room_number,Building_material,Year_of_construction,floor,windows,Number_of_floors,Heating,media,security,link_2,Additional_information,Equipment,location,latitude,longitude
3500.0,52.0,,kamienica,2.0,,1950.0,6.0,,6.0,miejskie,,,https://www.otodom.pl/pl/oferta/apartament-z-widokiem-na-skyline-warszawy-ID45OtU,"winda, taras",,"Warszawa, Śródmieście, Koszykowa",,
17900.0,168.0,,apartamentowiec,5.0,,2018.0,1.0,,1.0,miejskie,,,https://www.otodom.pl/pl/oferta/apartament-z-czterema-sypialniami-fort-cze-ID46Iq2,winda,,"Warszawa, Mokotów, Fort Piłsudskiego",,
17900.0,168.0,,apartamentowiec,4.0,,2018.0,1.0,,1.0,miejskie,,,https://www.otodom.pl/pl/oferta/apartament-z-widokiem-na-fose-fort-cze-ID46Iq3,winda,,"Warszawa, Mokotów, Fort Piłsudskiego",,
3400.0,58.7,,apartamentowiec,2.0,,2001.0,,drewniane,6.0,miejskie,,"domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/dwa-pokoje-na-starym-mokotowie-ID4ddqS,winda,meble,"Warszawa, Mokotów, Tyniecka",,
6000.0,96.0,,apartamentowiec,3.0,cegła,2007.0,1.0,,6.0,miejskie,,domofon / wideofon,https://www.otodom.pl/pl/oferta/3-pokoje-w-al-szucha-z-miejscem-postojowym-ID4d7aZ,"balkon, winda",meble,"Warszawa, Śródmieście, Aleja Jana Chrystiana Szucha",,
7000.0,114.0,,apartamentowiec,3.0,,2003.0,2.0,,3.0,miejskie,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon",https://www.otodom.pl/pl/oferta/mokotow-blisko-parku-i-metra-ID4btW7,"garaż/miejsce parkingowe, winda",meble,"Warszawa, Mokotów, Ursynowska",,
7000.0,148.41,,blok,7.0,,1997.0,10.0,plastikowe,10.0,miejskie,internet,"teren zamknięty, domofon / wideofon",https://www.otodom.pl/pl/oferta/mieszkanie-na-biuro-przy-arkadii-ID4c0Pl,"garaż/miejsce parkingowe, winda",,"Warszawa, Śródmieście, Aleja Jana Pawła II",,
13900.0,200.0,,apartamentowiec,4.0,,2007.0,4.0,,4.0,miejskie,,"system alarmowy, domofon / wideofon",https://www.otodom.pl/pl/oferta/penthouse-w-miasteczku-wilanow-ID4aqxN,"winda, taras, pom. użytkowe",,"Warszawa, Wilanów, Sarmacka",,
7000.0,102.0,,apartamentowiec,3.0,,2008.0,4.0,plastikowe,4.0,miejskie,,domofon / wideofon,https://www.otodom.pl/pl/oferta/penthouse-przy-parku-rydza-smiglego-ID4asG8,"klimatyzacja, winda",meble,"Warszawa, Śródmieście, Powiśle, Okrąg",,
10000.0,134.0,,apartamentowiec,4.0,,2007.0,1.0,drewniane,6.0,miejskie,,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/park-sielecki-134-m2-jasne-wnetrza-z-tarasem-ID49tWi,"garaż/miejsce parkingowe, winda, taras",meble,"Warszawa, Mokotów, Dolny Mokotów, Jazgarzewska",,
1900.0,46.0,1900.0,,2.0,,,2.0,plastikowe,3.0,miejskie,"telewizja kablowa, internet",domofon / wideofon,https://www.otodom.pl/pl/oferta/2-pokoje-metro-targowek-balkon-osobna-kuchnia-ID4cuc6,"balkon, piwnica","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Targówek, ul. Smoleńska",,
6500.0,95.0,,dom wolnostojący,3.0,,1926.0,,,2.0,inne,,,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-tarasem-saska-kepa-ID4dr7u,"garaż/miejsce parkingowe, ogródek, taras",,"Warszawa, Praga-Południe, Saska Kępa, Kryniczna",,
4000.0,51.0,,kamienica,3.0,,1950.0,4.0,,4.0,miejskie,,,https://www.otodom.pl/pl/oferta/designerskie-ciche-mieszkanie-stary-mokotow-ID4dsO1,,,"Warszawa, Mokotów, Ludomira Różyckiego",,
4500.0,64.0,,kamienica,2.0,,1930.0,5.0,,5.0,miejskie,,,https://www.otodom.pl/pl/oferta/paryski-szyk-i-widok-w-srodmiesciu-warszawy-ID4d9bo,"balkon, winda",,"Warszawa, Śródmieście, Hoża",,
11000.0,166.8,,apartamentowiec,5.0,,2000.0,,,3.0,inne,,,https://www.otodom.pl/pl/oferta/klasyczne-w-kameralnym-budynku-w-otoczeniu-zieleni-ID45vUP,"garaż/miejsce parkingowe, winda, pom. użytkowe",,"Warszawa, Mokotów, Pod Skocznią",,
1750.0,25.0,1750.0,blok,1.0,,,4.0,,4.0,,,,https://www.otodom.pl/pl/oferta/wynajme-kawalerke-na-mokotowie-ID4dplV,,"lodówka, meble, kuchenka, pralka","Warszawa, Mokotów, Dolny Mokotów",,
1800.0,27.0,1800.0,blok,1.0,,2019.0,5.0,,13.0,,,"domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/super-kawalerka-bliska-wola-czynsz-w-cenie-ID4dplS,"balkon, garaż/miejsce parkingowe, winda, taras","lodówka, meble, kuchenka, pralka","Warszawa, Wola, Marcina Kasprzaka 29C",,
4000.0,75.0,5500.0,blok,3.0,beton,2015.0,4.0,drewniane,6.0,miejskie,internet,"system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/nowoczesne-minimalistyczne-75m-warszawa-mokotow-ID4dnXf,"garaż/miejsce parkingowe, winda, taras","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Mokotów, al. Aleja Wilanowska",,
10900.0,186.0,11000.0,apartamentowiec,5.0,,1999.0,3.0,,3.0,inne,,"teren zamknięty, domofon / wideofon",https://www.otodom.pl/pl/oferta/apartament-przy-parku-szczesliwice-ID42BCS,"balkon, garaż/miejsce parkingowe, winda, taras, pom. użytkowe",meble,"Warszawa, Ochota, Włodarzewska",,
7500.0,137.0,8000.0,apartamentowiec,4.0,,1993.0,1.0,,6.0,miejskie,,domofon / wideofon,https://www.otodom.pl/pl/oferta/apartament-przy-parku-lazienkowskim-ID3YO8Q,"garaż/miejsce parkingowe, winda",,"Warszawa, Mokotów, Podchorążych",,
2999.0,46.0,3600.0,apartamentowiec,2.0,,2019.0,1.0,,,miejskie,,,https://www.otodom.pl/pl/oferta/apartament-w-rezydencji-fryderyk-film-ID44qiP,balkon,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Mokotów, ul. Fryderyka Joliot-Curie",,
12600.0,145.87,,kamienica,4.0,cegła,1935.0,2.0,plastikowe,4.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/apartament-pod-klucz-w-odrestaurowanej-kamienicy-ID4djmZ,"piwnica, winda",meble,"Warszawa, Mokotów, Antoniego Edwarda Odyńca",,
12900.0,149.33,,kamienica,4.0,cegła,1935.0,3.0,plastikowe,4.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/apartament-pod-klucz-w-odrestaurowanej-kamienicy-ID4djn2,"balkon, piwnica, winda",meble,"Warszawa, Mokotów, Antoniego Edwarda Odyńca",,
6400.0,72.69,,kamienica,2.0,cegła,1935.0,,plastikowe,4.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/park-dreszera-apt-w-odrestaurowanej-kamienicy-ID4djmR,"balkon, piwnica, winda",meble,"Warszawa, Mokotów, Antoniego Edwarda Odyńca",,
3950.0,44.83,,kamienica,2.0,cegła,1935.0,1.0,plastikowe,4.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/park-dreszera-apartament-odrestaurowanej-kamienicy-ID4djmS,"piwnica, winda",meble,"Warszawa, Mokotów, Antoniego Edwarda Odyńca",,
7600.0,85.07,,kamienica,3.0,cegła,1935.0,1.0,plastikowe,4.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/nowy-apartament-w-odrestaurowanej-kamienicy-ID4djmU,"piwnica, winda",meble,"Warszawa, Mokotów, Antoniego Edwarda Odyńca",,
8950.0,103.07,,kamienica,3.0,cegła,1935.0,2.0,plastikowe,4.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/park-dreszera-apartament-w-kamienicy-ID4djmW,"piwnica, winda",meble,"Warszawa, Mokotów, Antoniego Edwarda Odyńca",,
8950.0,103.65,,kamienica,3.0,cegła,1935.0,3.0,plastikowe,4.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/nowy-apartament-w-odrestaurowanej-kamienicy-ID4djmX,"piwnica, winda",meble,"Warszawa, Mokotów, Antoniego Edwarda Odyńca",,
3950.0,44.63,,kamienica,2.0,cegła,1935.0,,plastikowe,4.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/apartament-pod-klucz-w-odrestaurowanej-kamienicy-ID4djmM,"piwnica, winda",meble,"Warszawa, Mokotów, Antoniego Edwarda Odyńca",,
5900.0,67.63,,kamienica,2.0,cegła,1935.0,,plastikowe,4.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/apartament-pod-klucz-w-odrestaurowanej-kamienicy-ID4djmP,"piwnica, winda",meble,"Warszawa, Mokotów, Antoniego Edwarda Odyńca",,
19000.0,239.0,,kamienica,7.0,cegła,1925.0,1.0,,5.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/apartament-w-kamienicy-przy-mokotowskiej-ID4cpkE,"balkon, winda",meble,"Warszawa, Śródmieście, Mokotowska",,
12500.0,130.0,,kamienica,6.0,cegła,1915.0,,plastikowe,4.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/biuro-100-metrow-od-stacji-metra-nowy-swiat-ID4cwwq,winda,meble,"Warszawa, Śródmieście, Tadeusza Czackiego",,
9400.0,58.0,,apartamentowiec,2.0,,2015.0,,,44.0,miejskie,,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/apartament-w-cosmopolitan-wynajem-twarda-4-ID48Ldd,"klimatyzacja, garaż/miejsce parkingowe, winda","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Śródmieście, Twarda",,
3400.0,36.0,7000.0,apartamentowiec,2.0,,2020.0,4.0,,5.0,miejskie,,"domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/nowe-designerskie-mieszkanie-sielce-ID4d3ay,"garaż/miejsce parkingowe, winda","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Mokotów, Chrystiana Piotra Aignera",,
8000.0,118.5,,apartamentowiec,3.0,inne,2006.0,1.0,,4.0,miejskie,internet,monitoring / ochrona,https://www.otodom.pl/pl/oferta/komfortowy-apartament-na-osiedlu-marina-mokotow-ID4btdE,"piwnica, garaż/miejsce parkingowe, winda, taras",,"Warszawa, Mokotów, Górny Mokotów, Sztormowa",,
5900.0,86.0,,apartamentowiec,3.0,,2000.0,,,16.0,miejskie,,,https://www.otodom.pl/pl/oferta/komfortowy-apartament-na-muranowie-ID4axjF,"garaż/miejsce parkingowe, winda, taras",,"Warszawa, Wola, Muranów, Zygmunta Słomińskiego",,
8200.0,74.0,,apartamentowiec,3.0,,2018.0,2.0,,5.0,miejskie,,,https://www.otodom.pl/pl/oferta/idealna-lokalizacja-piekne-wnetrze-ID48Blz,winda,,"Warszawa, Mokotów",,
6990.0,98.5,,blok,3.0,,1955.0,4.0,,6.0,miejskie,,,https://www.otodom.pl/pl/oferta/apartament-idealny-rowniez-na-biuro-ID42RPi,"balkon, winda",,"Warszawa, Śródmieście, Latawiec, Fryderyka Chopina",,
6900.0,50.0,10000.0,kamienica,2.0,,2020.0,4.0,,4.0,miejskie,,,https://www.otodom.pl/pl/oferta/spa-i-concierge-luksus-foksal-13-15-ID4bQ61,"garaż/miejsce parkingowe, winda","zmywarka, lodówka, meble, piekarnik, telewizor, pralka","Warszawa, Śródmieście, Śródmieście Południowe, Foksal",,
8000.0,106.0,,kamienica,3.0,,1939.0,2.0,drewniane,6.0,miejskie,,,https://www.otodom.pl/pl/oferta/106-m2-krakowskie-przedmiescie-2-sypialnie-ID45vry,"piwnica, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Nowy Świat",,
3700.0,55.0,4200.0,apartamentowiec,2.0,,2007.0,,,,miejskie,,"teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/2-pokojowe-mieszanie-z-ogrodkiem-stary-mokotow-ID4cKcW,"balkon, garaż/miejsce parkingowe, ogródek, winda, taras, pom. użytkowe","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Mokotów, ul. Ludwika Narbutta",,
2500.0,24.4,,kamienica,1.0,,1956.0,4.0,,6.0,miejskie,,,https://www.otodom.pl/pl/oferta/apartament-typu-studio-aleja-wyzwolenia-ID4dgKp,winda,meble,"Warszawa, Śródmieście, Aleja Wyzwolenia",,
2300.0,37.5,2300.0,blok,2.0,cegła,1965.0,3.0,plastikowe,3.0,miejskie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/umeblowane-mieszkanie-wola-bardzo-blisko-metra-ID4diB3,"balkon, piwnica, tylko dla niepalących, oddzielna kuchnia","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Wola",,
2600.0,35.0,2500.0,apartamentowiec,2.0,cegła,2018.0,7.0,,9.0,miejskie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/35-m2-2-pok-ul-marynarska-cybernetyki-ID3kT2G,"balkon, winda, tylko dla niepalących","zmywarka, lodówka, meble, kuchenka, pralka","Warszawa, Mokotów, ul. Cybernetyki / Marynarska",,
2800.0,57.0,2000.0,apartamentowiec,2.0,cegła,2006.0,2.0,plastikowe,10.0,miejskie,,"teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/mam-do-wynajecia-mieszkanie-na-ursynowie-ID4dgDa,"balkon, winda, tylko dla niepalących","lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Ursynów, Alternatywy 4",,
4300.0,54.0,,apartamentowiec,2.0,,2016.0,6.0,,8.0,miejskie,,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/apartament-rezydencja-mokotow-ID3WFu4,"balkon, garaż/miejsce parkingowe, winda",meble,"Warszawa, Mokotów, Adama Naruszewicza",,
3900.0,43.8,,apartamentowiec,2.0,cegła,2021.0,3.0,,8.0,miejskie,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-przy-porcie-praskim-ID4dgum,"balkon, garaż/miejsce parkingowe, winda",meble,"Warszawa, Praga-Północ, Stefana Okrzei",,
1800.0,52.72,1100.0,blok,2.0,pustak,2014.0,4.0,plastikowe,4.0,miejskie,,"teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/wynajem-bezposrednio-rezerwacja-ID4d8k6,"klimatyzacja, balkon, garaż/miejsce parkingowe, winda","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Białołęka, Żerań, ul. Myśliborska",,
4500.0,70.0,5000.0,apartamentowiec,3.0,cegła,2009.0,3.0,plastikowe,3.0,miejskie,"telewizja kablowa, internet, telefon","teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/mieszkanie-5-minut-od-metro-marymont-ID4bLcl,"balkon, garaż/miejsce parkingowe, dwupoziomowe","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Żoliborz, Sady Żoliborskie, ul. Włościańska 15",,
2690.0,43.25,2890.0,apartamentowiec,2.0,cegła,2019.0,8.0,plastikowe,8.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/zamieszkaj-w-ciszy-na-8-pietrze-port-praski-ID4ddup,"balkon, winda, tylko dla niepalących","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Praga-Północ, ul. Wrzesińska",,
2500.0,64.0,2500.0,blok,2.0,cegła,,4.0,,4.0,,"telewizja kablowa, internet",domofon / wideofon,https://www.otodom.pl/pl/oferta/ochota-l-radomska-2pok-64-m-4-pietro-winda-ID4daXT,balkon,"lodówka, meble, piekarnik, pralka","Warszawa, Ochota",,
3500.0,55.0,3500.0,blok,3.0,,2018.0,2.0,,4.0,,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/tarchomin-ul-krzyzowki-3pok-55-m-garaz-ID4daXx,"balkon, garaż/miejsce parkingowe, winda, oddzielna kuchnia","zmywarka, lodówka, meble, piekarnik, pralka","Warszawa, Białołęka, Tarchomin, ul. Krzyżówki",,
2990.0,80.0,3490.0,blok,4.0,cegła,2016.0,1.0,plastikowe,5.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/4-oddzielne-pokoje-z-balkonem-przy-metrze-trocka-ID4ddua,"balkon, garaż/miejsce parkingowe, winda, tylko dla niepalących, oddzielna kuchnia","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Targówek, ul. Borzymowska",,
3500.0,55.0,3500.0,blok,3.0,,2018.0,2.0,,4.0,,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/bialoleka-ul-krzyzowki-3-pok-55-m-garaz-ID4daVm,"balkon, garaż/miejsce parkingowe, winda, oddzielna kuchnia","zmywarka, lodówka, meble, piekarnik, pralka","Warszawa, Białołęka, ul. Krzyżówki",,
6000.0,160.0,12000.0,blok,4.0,,,3.0,,8.0,,,"teren zamknięty, monitoring / ochrona",https://www.otodom.pl/pl/oferta/ursynow-al-ken-4-pok-160-m-garaz-balkon-ID4cUXm,"balkon, garaż/miejsce parkingowe, winda","zmywarka, lodówka, meble, kuchenka, pralka","Warszawa, Ursynów, al. Aleja Komisji Edukacji Narodowej",,
2300.0,51.0,,kamienica,2.0,,,,plastikowe,,,,,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-po-remoncie-bezposrednio-ID48YHW,,,"Warszawa, Praga-Północ, ul. Janusza Groszkowskiego 5",,
1800.0,35.9,2021.0,blok,1.0,,,2.0,,9.0,miejskie,,"domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/ochota-ul-sierpinskiego-1pok-35-90m-garaz-balkon-ID4dmlW,"balkon, garaż/miejsce parkingowe, winda","lodówka, meble, kuchenka, pralka","Warszawa, Ochota, ul. Wacława Sierpińskiego",,
3470.0,60.0,4050.0,kamienica,3.0,cegła,1931.0,5.0,,8.0,,,"teren zamknięty, domofon / wideofon",https://www.otodom.pl/pl/oferta/srodmiescie-ul-noakowskiego-3-pok-60-m-ID4dmv0,"winda, oddzielna kuchnia","lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Śródmieście, ul. Stanisława Noakowskiego",,
3000.0,57.0,3000.0,blok,3.0,,,8.0,,16.0,,,"teren zamknięty, monitoring / ochrona",https://www.otodom.pl/pl/oferta/srodmiescie-ul-pereca-3-pok-57-m-balkon-ID4doLc,"balkon, winda, oddzielna kuchnia","lodówka, meble, kuchenka, pralka","Warszawa, Śródmieście, ul. Icchoka Lejba Pereca",,
3000.0,57.0,3000.0,blok,3.0,,,8.0,,16.0,,,"teren zamknięty, monitoring / ochrona",https://www.otodom.pl/pl/oferta/wola-ul-pereca-3-pok-57-m-balkon-ID4doLA,"balkon, winda, oddzielna kuchnia","lodówka, meble, kuchenka, pralka","Warszawa, Wola, ul. Icchoka Lejba Pereca",,
3600.0,75.0,3600.0,blok,3.0,,,3.0,,3.0,,,,https://www.otodom.pl/pl/oferta/ochota-ul-wlodarzewska-3-pok-75-m-garaz-balkon-ID4dqEc,"balkon, garaż/miejsce parkingowe","lodówka, piekarnik, kuchenka, pralka","Warszawa, Ochota, ul. Włodarzewska",,
2800.0,62.2,2800.0,blok,3.0,,,1.0,,4.0,miejskie,,,https://www.otodom.pl/pl/oferta/ochota-ul-sabaly-3-pok-62-2-m-parking-balkon-ID4drEu,"balkon, garaż/miejsce parkingowe, oddzielna kuchnia","lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Ochota, ul. Sabały",,
2800.0,62.2,2800.0,blok,3.0,,,1.0,,4.0,,,,https://www.otodom.pl/pl/oferta/wlochy-ul-sabaly-3-pok-62-2-m-parking-balkon-ID4drEw,"balkon, garaż/miejsce parkingowe, oddzielna kuchnia","lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Włochy, ul. Sabały",,
2000.0,35.92,2000.0,blok,1.0,,1952.0,4.0,,8.0,,,,https://www.otodom.pl/pl/oferta/srodmiescie-ul-andersa-1pok-35-92m-piwnica-ok-10m-ID4dsTI,"piwnica, winda, oddzielna kuchnia","lodówka, meble, kuchenka, pralka","Warszawa, Śródmieście, ul. gen. Władysława Andersa",,
3500.0,72.0,3500.0,blok,3.0,,,4.0,,4.0,,,,https://www.otodom.pl/pl/oferta/ochota-ul-dickensa-3-pok-72-m-balkon-parking-ID4dsVK,"balkon, garaż/miejsce parkingowe","zmywarka, lodówka, meble, kuchenka, pralka","Warszawa, Ochota, ul. Karola Dickensa",,
2500.0,42.0,3000.0,apartamentowiec,2.0,cegła,2015.0,6.0,plastikowe,9.0,miejskie,,"system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/skierniewicka-14-2-oddzielne-pokoje-kuchnia-ID4bGHM,"balkon, oddzielna kuchnia","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Wola, ul. Skierniewicka",,
2700.0,53.0,3500.0,apartamentowiec,2.0,cegła,2010.0,1.0,drewniane,2.0,miejskie,internet,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/mieszkanie-przy-metrze-na-marymoncie-ID3xG39,"balkon, garaż/miejsce parkingowe, winda, oddzielna kuchnia, taras","zmywarka, lodówka, meble, piekarnik, telewizor, pralka","Warszawa, Bielany, ul. Zabłocińska",,
2000.0,33.0,2000.0,blok,2.0,cegła,1967.0,4.0,plastikowe,7.0,miejskie,,domofon / wideofon,https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-2-pok-wolska-prymasa-ID41Osr,"balkon, piwnica, winda, oddzielna kuchnia, pom. użytkowe","zmywarka, lodówka, meble, kuchenka, telewizor, pralka","Aleja Prymasa Tysiąclecia, Warszawa, mazowieckie",,
1999.0,26.0,2000.0,blok,1.0,pustak,,2.0,plastikowe,,miejskie,"telewizja kablowa, internet",domofon / wideofon,https://www.otodom.pl/pl/oferta/powisle-poludniowe-park-lozko-140cm-balkon-ID4diQR,"balkon, winda, oddzielna kuchnia","lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Śródmieście, Powiśle, ul. Wilanowska",,
1900.0,54.0,2500.0,blok,2.0,pustak,,4.0,plastikowe,4.0,miejskie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",https://www.otodom.pl/pl/oferta/saska-kepa-2-pokoje-bezposrednio-polecam-ID4b7du,"balkon, tylko dla niepalących, oddzielna kuchnia","lodówka, meble, kuchenka, pralka","Warszawa, Praga-Południe, Saska Kępa",,
1800.0,27.0,1800.0,blok,1.0,,2019.0,5.0,,13.0,,,"domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/super-kawalerka-bliska-wola-czynsz-w-cenie-ID4dplS,"balkon, garaż/miejsce parkingowe, winda, taras","lodówka, meble, kuchenka, pralka","Warszawa, Wola, Marcina Kasprzaka 29C",,
1400.0,27.0,1000.0,blok,1.0,,,9.0,plastikowe,10.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/1-pokoj-27m2-ul-piotra-wysockiego-ID4dpgk,"balkon, winda",,"Warszawa, Praga-Północ, ul. Piotra Wysockiego",,
1900.0,40.0,1900.0,blok,2.0,cegła,2007.0,2.0,plastikowe,2.0,kotłownia,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/bezposrednio-mieszkanie-ul-skarbka-z-gor-ID4bq5f,"balkon, garaż/miejsce parkingowe, winda, tylko dla niepalących","lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Białołęka, ul. Skarbka z Gór",,
